type;name;01.01.2015;01.02.2015;01.03.2015;01.04.2015;01.05.2015;01.06.2015;01.07.2015;01.08.2015;01.09.2015;01.10.2015;01.11.2015;01.12.2015;01.01.2016;01.02.2016;01.03.2016;01.04.2016;01.05.2016;01.06.2016;01.07.2016;01.08.2016;01.09.2016;01.10.2016;01.11.2016;01.12.2016;01.01.2017;01.02.2017;01.03.2017;01.04.2017;01.05.2017;01.06.2017;01.07.2017;01.08.2017;01.09.2017;01.10.2017;01.11.2017;01.12.2017;01.01.2018;01.02.2018;01.03.2018;01.04.2018;01.05.2018;01.06.2018;01.07.2018;01.08.2018;01.09.2018;01.10.2018;01.11.2018;01.12.2018;01.01.2019;01.02.2019;01.03.2019;01.04.2019;01.05.2019;01.06.2019;01.07.2019;01.08.2019;01.09.2019;01.10.2019;01.11.2019;01.12.2019;01.01.2020;01.02.2020;01.03.2020;01.04.2020;01.05.2020;01.06.2020;01.07.2020;01.08.2020
D;51.16;69.3711;66.9501;67.2232;65.8669;64.9825;63.1328;62.6898;61.0532;60.5245;60.1234;59.7779;59.0516;58.5648;55.6704;56.584;57.6161;54.7025;55.4883;54.0437;58.985;72.45375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;52.16;90.3575;89.065;86.125;87.6182;87.1984;100;99.9316;100;98.9843;100;100;100;100;95.6105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;53.16;69.7759;57.0851;57.9502;72.2882;62.6341;61.0093;60.9568;60.5344;60.1757;60.8421;60.1071;63.0656;55.1545;53.5842;47.8621;68.0589;64.8768;108.4455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;54.16;67.9018;68.228;68.6759;68.1999;68.3144;73.155;74.0358;73.3028;70.2705;69.7083;70.0722;69.673;68.0657;71.9667;73.8239;61.9146;62.3327;61.4343;64.0104;62.21045;62.1966;62.45175;61.83715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;55.16;65.5826;65.1482;65.4716;65.9445;65.5725;66.8099;67.2862;66.4738;66.5155;66.835;66.8578;66.8767;61.6994;60.6897;61.5332;63.4291;58.5726;58.9955;59.0278;59.0797;59.1276;59.25545;45.31265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;56.16;65.1712;60.7223;61.807;65.6093;61.2351;67.8773;68.634;69.6294;70.0315;69.6822;69.7599;70.2466;67.5848;61.6952;63.6474;70.7651;65.7808;67.1344;61.2206;53.5677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;57.16;54.6961;51.5966;53.4864;55.0574;40.3396;39.4622;23.772;23.2839;23.1238;23.2678;23.3389;22.2246;21.6005;17.3079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;58.16;87.6591;87.3495;87.3757;92.4299;92.3781;92.3356;91.896;91.7902;91.7587;75.72;83.0794;83.8775;89.6479;89.4019;93.4964;92.4677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;59.16;56.1731;58.6346;56.8181;54.8465;52.08;56.0695;46.2928;50.9751;47.3014;48.3764;50.4467;41.6772;40.3915;40.0992;39.0901;39.2944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;60.16;99.8614;94.6259;94.6504;94.83;94.8583;99.8695;99.8696;99.9871;99.9871;99.9872;99.9872;99.0113;99.9859;99.9915;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;61.16;100;100;100;100;100;100;100;100;100;100;100;100;95.6879;94.427;94.4689;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;62.16;60.2251;60.6425;60.0117;59.2595;67.1688;66.7836;65.6955;62.6657;61.1582;62.1535;62.9484;47.9069;126.3502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;63.16;73.8863;73.3108;72.5166;72.8912;69.9673;68.3594;65.8672;66.0929;69.4686;70.8098;70.7362;69.4448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;64.16;93.7657;93.2885;92.7217;92.3524;92.8184;97.3616;97.0596;82.4646;82.4661;81.5991;84.9626;84.7123;82.5957;84.2167;84.0221;83.805;85.0232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;65.16;81.2571;75.3231;76.3986;77.1037;80.5407;80.4596;79.9991;77.8701;76.8571;77.3149;78.9956;79.4028;78.2425;73.0331;73.2444;75.8493;73.7149;72.6696;72.6453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;66.16;72.7859;71.974;72.6287;97.9724;97.9108;97.728;97.6845;98.0549;97.9412;87.3116;85.1038;84.9811;93.9501;92.5285;92.0468;92.041;93.6496;92.4913;92.3854;94.17005;94.0797;97.2804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;67.16;61.3284;61.1904;60.3315;60.0627;98.9474;98.961;99.1332;98.9591;98.48;98.84;99.441;99.1244;99.1817;98.2969;98.1766;93.6667;95.5113;95.9201;98.6112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;68.16;55.9351;52.7796;53.1466;55.2024;54.6526;54.8132;55.074;54.536;54.3363;53.5093;51.302;47.0957;49.0751;48.2052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;69.16;63.2463;59.7984;61.9122;62.3978;62.3516;76.1063;76.1004;76.0803;73.6597;73.3881;74.1181;73.3409;71.3836;70.7846;70.8131;72.9266;73.5738;73.0768;73.7096;72.5765;73.5263;74.07485;70.8506;71.24545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;70.16;100;100;100;100;99.5296;98.9681;99.5311;100;100;100;100;100;100;98.4781;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;71.16;73.5022;73.9316;75.3684;73.7334;75.2928;81.5504;82.6441;69.5819;60.3856;63.3187;66.2816;52.5591;51.1828;50.2998;49.7624;43.2629;53.8416;50.945;51.3531;51.4967;54.04045;26.14385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;72.16;73.6877;75.7844;76.1529;76.1192;76.8867;77.1932;77.0927;75.2459;74.1486;73.7526;62.842;64.8301;63.9281;64.9561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;73.16;81.0725;76.7416;77.5442;78.5521;82.0454;82.527;82.665;81.9044;80.4265;79.4829;78.7769;79.6703;73.3291;73.5873;192.2808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;74.16;72.4734;71.8465;71.601;71.6627;70.899;71.1201;70.3487;70.0139;69.2408;69.2601;69.2534;70.0707;71.7803;69.8503;69.1856;66.9064;67.0661;64.6609;64.0023;63.48285;63.0756;64.8659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;75.16;49.4242;50.1603;51.1831;50.8211;50.6429;52.1257;54.5116;54.427;54.4233;53.9727;54.2062;54.3553;55.3079;51.9807;53.6847;51.7789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;76.16;58.7513;57.5343;54.5913;53.6611;54.3676;54.2344;53.8006;55.7092;55.6766;55.6341;54.3652;54.7636;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;77.16;52.6408;60.6402;52.8722;46.4497;56.5136;55.7191;58.2508;57.0061;58.5163;55.2455;56.5301;49.2782;59.7152;56.9678;60.5973;60.3925;60.1925;61.5044;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;78.16;74.2202;73.425;73.7579;73.1598;76.3136;75.8495;76.3065;76.6734;76.719;76.7519;76.1482;76.7589;42.8713;41.8859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;79.16;62.838;57.1346;53.1355;53.1747;78.5961;78.2833;78.4124;79.3146;79.643;70.1291;69.7254;68.6122;68.2884;62.8482;62.768;62.6338;71.5065;74.6054;74.4085;72.91045;87.2828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;80.16;51.6147;48.2044;43.6307;43.2477;41.6805;40.9814;69.9847;68.4362;67.8371;66.8501;50.9375;54.3238;67.8252;65.0914;48.5557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;81.16;62.721;61.6019;62.6596;64.4243;63.8275;64.6374;87.6673;89.1738;88.401;89.8316;92.351;91.9928;86.2915;88.5061;88.463;87.6872;87.5621;88.2024;95.2187;95.08185;95.81245;95.8209;95.6934;95.24375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;82.16;88.8223;87.4855;87.9235;88.8383;88.8847;88.9491;87.1054;82.3915;88.8329;88.2175;88.8301;82.4164;84.4083;82.9178;82.7083;80.49;79.9537;80.4903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;83.16;56.8255;47.4897;51.0546;51.9834;62.0919;62.5363;61.7243;61.6107;59.1032;57.3176;59.7073;58.2799;54.9862;56.182;58.4787;56.4053;61.7259;60.6886;61.1694;64.24115;65.17375;66.46235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;84.16;97.018;96.6598;96.5544;96.5773;99.5371;99.9082;99.8304;99.7735;99.8201;99.6741;99.598;99.8248;99.5021;99.4933;99.1428;99.2691;100;100;100;100;86.84045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;1.17;67.1641;62.3001;59.1323;43.8685;47.8862;49.0465;50.7098;47.1048;47.6627;50.5034;50.8882;51.0218;51.5987;52.4854;53.0744;53.3935;53.3522;54.3265;54.982;53.9633;53.3584;55.45215;54.51385;54.2941;46.7966;39.2101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;2.17;66.9681;66.7227;67.6249;68.3202;63.0189;62.6258;62.2906;59.9404;59.8756;60.4888;61.232;61.3949;53.9541;54.506;55.3311;55.8881;54.6614;55.1411;55.8655;55.8223;47.63285;39.56535;39.02695;37.40815;39.26425;36.89775;31.7749;32.2336;48.52075;48.42775;47.739;48.17295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;3.17;84.2666;81.3521;71.5402;75.8336;66.6693;69.9146;86.5704;79.8975;78.3639;78.6227;85.691;92.7601;97.5119;90.8981;82.9868;92.0881;88.6954;85.7618;75.4683;81.35805;78.6612;73.83205;73.2824;77.405;76.08125;84.43655;81.92365;78.37425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;4.17;56.8339;58.9431;59.1133;59.0475;58.9971;59.89;60.1773;58.9576;59.8666;59.7781;59.9196;59.8407;60.7133;59.2142;57.8609;57.7775;60.3498;60.0073;59.3953;59.2092;59.43915;55.7251;60.5318;61.8557;62.63585;52.6079;54.82265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;5.17;46.5916;44.4748;45.4658;47.8234;42.9348;41.3707;49.8492;49.5187;50.1922;44.1357;68.0677;61.2589;67.7135;60.5753;58.6337;58.1062;57.8733;57.8804;69.4897;69.7583;69.4545;68.9707;68.64785;68.49495;66.68335;68.5117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;6.17;100;100;99.9528;99.4841;99.3937;99.3691;99.3323;99.2684;99.1297;98.953;98.7587;98.5203;97.9841;97.6014;97.5753;97.589;97.5903;97.5913;100;100;100;100;100;100;100;97.65635;97.73295;97.7176;97.75555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;7.17;54.3454;52.4251;52.6032;53.4782;54.1856;53.6085;57.8354;58.9254;53.8148;53.6498;54.3488;52.451;58.0022;54.0899;54.5235;53.7014;53.1012;52.6048;55.633;57.2197;59.4621;58.938;59.8846;60.30225;59.93235;50.3419;52.22725;51.75965;51.81775;52.11215;55.39405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;8.17;92.4996;90.6557;88.8856;89.8696;90.826;94.2765;94.2702;94.2934;94.3313;93.9887;94.3556;92.3895;94.2292;96.5136;97.5021;97.1359;96.9786;97.3447;97.4689;97.09525;97.07855;97.11225;97.00755;97.0107;96.7619;95.15115;95.06865;96.0561;96.1916;96.15945;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;9.17;99.535;99.9988;99.9988;99.9988;99.6484;99.4421;99.263;97.9911;98.2903;99.9983;99.9984;99.9985;99.9985;99.9985;98.5586;97.9938;96.4909;96.5073;96.3196;93.4857;93.1006;92.6932;94.65625;99.9983;99.9982;94.7456;93.6951;91.7931;89.6969;99.99795;99.99745;99.9972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;10.17;88.6178;89.4501;89.1833;89.3156;89.3781;89.7159;89.9485;87.9321;89.7438;89.6868;89.6426;89.5741;89.4106;90.0058;89.986;85.6767;91.175;91.208;90.8568;91.0592;89.75045;89.71995;77.97545;77.65655;69.2618;67.3638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;11.17;66.6947;63.6055;63.93;64.2;69.1897;69.3541;69.4304;69.3212;69.4205;69.6548;73.1387;73.6121;69.609;69.8518;71.7618;72.2008;72.5078;72.0618;72.4119;72.4182;72.7453;73.2035;73.2905;73.43445;74.52045;74.56535;76.32585;77.33195;76.69625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;12.17;51.7364;51.353;51.4244;52.5378;52.4802;52.3726;71.6864;71.0961;66.1566;66.0874;65.9956;69.3689;67.4926;65.8102;65.3674;64.5939;64.3908;66.6357;66.2778;68.9175;78.70685;80.82095;80.54245;80.19725;80.80645;75.64155;77.1964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;13.17;89.7354;86.3399;86.4015;89.9952;90.0219;90.0084;90.0335;90.0424;90.0634;90.0955;90.1462;90.1855;84.4394;82.5737;83.1079;85.1133;85.2525;84.9983;85.0354;85.46375;85.3927;85.66365;85.679;85.58755;82.8024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;14.17;57.3292;54.4481;56.2538;57.1001;59.7417;70.001;70.5023;70.5067;69.5189;70.1229;69.9031;67.1254;40.9331;40.6602;68.1595;65.3642;64.4117;64.9768;66.9874;68.0377;66.77515;66.13655;64.8821;68.3068;68.3174;62.36855;56.1496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;15.17;88.5798;87.6736;87.7819;88.6905;88.7527;88.7447;88.7309;87.9764;83.0876;83.05;83.0743;83.0583;83.0913;84.2569;81.0251;80.7423;80.6981;80.7046;79.5907;80.53485;80.757;80.4553;80.4109;80.70195;79.64735;80.7806;80.2113;76.6263;78.82945;80.2344;74.34435;74.0721;75.67315;79.87165;77.3905;76.50275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;16.17;72.4207;70.2406;71.3427;70.1305;82.1549;82.1723;82.2825;82.3955;82.4145;82.1376;82.1746;82.1679;82.4737;81.6892;80.9787;81.6225;75.5984;74.7501;74.0074;72.7553;73.7334;74.92585;72.86095;72.8469;71.4776;71.56525;69.9572;70.2349;52.42505;51.772;51.1763;50.80725;50.9234;57.14415;56.5652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;17.17;86.1254;83.926;81.4611;81.6706;83.5413;83.0094;83.1542;82.7077;82.8011;83.1068;83.0714;83.1306;82.8433;82.8324;82.392;81.6548;82.5629;82.2963;79.9851;81.4295;80.1616;78.52;69.9737;74.80455;72.71425;58.8984;58.0233;58.9292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;18.17;61.2327;57.2891;57.6945;58.0826;58.3929;59.5843;60.2055;60.2675;59.6312;59.1396;59.0756;59.0634;55.463;55.48;57.7177;57.7071;55.1134;55.0259;54.353;50.3141;48.63005;48.73095;49.62905;42.16905;42.6845;43.37745;43.0316;43.37925;45.7492;43.33105;44.69615;47.71325;46.23535;51.43535;53.1151;48.5487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;19.17;94.995;94.5176;93.6997;92.9149;97.3666;96.5755;95.8732;95.347;94.9571;94.5438;94.2801;94.0546;93.8951;93.4165;99.3992;99.3954;99.9159;99.7025;99.5689;100;99.8846;98.49195;96.90865;94.95045;99.04385;99.0108;98.5066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;20.17;93.5421;94.2417;94.3295;99.9965;99.8078;99.7504;99.9965;99.9964;99.9965;99.9966;99.9967;99.9967;98.3071;97.5389;99.999;99.999;99.999;99.999;99.999;99.99905;99.99905;99.999;99.999;99.999;99.999;99.999;99.6924;99.999;99.999;74.81775;98.66215;99.6984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;21.17;56.508;50.9044;52.1346;51.1848;50.9001;49.4674;46.7974;46.08;42.649;41.36;41.4111;40.9956;50.0246;45.3445;44.052;44.4791;45.1477;43.6025;44.4614;43.21315;44.2643;44.88115;45.169;44.1125;47.0562;37.12625;38.2796;48.42725;48.08635;46.79655;57.49465;56.7102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;22.17;66.8549;66.2667;65.9193;66.4146;66.5371;65.133;62.9834;62.7551;62.8455;62.6222;62.8706;64.8614;62.7964;60.0817;63.1547;62.5261;60.4269;62.2844;58.2916;62.36295;64.2175;66.7481;65.90395;67.4405;68.7477;68.01805;66.6293;66.07195;69.2004;69.20245;69.0426;68.96905;68.9453;68.96885;69.01565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;23.17;76.2642;75.9719;75.8469;76.2275;76.3907;76.487;76.7634;76.6808;76.7582;76.9371;76.0274;41.8493;53.1831;51.4116;59.368;96.0366;96.3216;98.2287;100;100;99.189;97.4147;95.99685;86.63955;86.0455;67.61285;63.2495;69.3058;73.62865;76.8608;76.24515;75.71265;77.4474;73.33635;73.0082;72.09235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;24.17;73.9167;77.7515;77.1518;76.2693;85.6587;85.4872;88.3926;91.0278;89.2617;88.976;85.9121;85.2574;86.435;86.6978;84.7475;86.9096;88.6342;85.8991;88.8625;88.78675;88.7064;88.40115;88.14835;92.6259;96.8034;77.6263;76.55615;86.098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;25.17;75.516;75.3212;70.6156;70.2439;91.7499;92.1839;89.2706;87.6898;86.6807;85.6876;84.8374;90.0643;86.3062;83.2754;84.9566;84.4714;98.7874;98.2702;98.3097;96.6459;98.31265;96.641;96.1612;96.6269;93.21475;93.1979;92.80975;91.7235;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;26.17;70.4;70.1149;72.839;72.8897;75.4521;74.8722;75.7792;75.6535;72.8017;73.8741;71.1705;70.262;65.3415;66.185;65.3923;68.1653;57.9597;59.6048;58.4693;49.11695;49.88095;46.9461;53.31115;48.8007;51.20865;49.2344;145.7974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;27.17;54.4226;45.737;48.9163;49.6493;55.07;54.2729;56.7853;53.8347;49.7898;52.168;53.7712;52.7216;51.885;54.0732;53.7137;55.619;56.447;56.8084;57.1702;57.4305;57.48475;55.2143;56.0743;51.9367;50.64815;49.89235;42.0591;57.30245;67.44505;68.53875;65.66735;64.90455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;28.17;44.4658;49.8969;49.3751;44.0434;40.6112;39.2096;38.6958;41.2795;41.5562;41.8191;39.3572;42.045;41.506;46.7571;47.1297;28.397;28.3421;30.808;31.052;30.72275;30.8484;0;0;40.59275;38.8511;39.04445;40.5515;36.71605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;29.17;69.2512;64.2089;66.3652;68.2822;71.0209;71.283;70.7314;70.6958;61.3535;61.6047;61.9386;61.9975;63.6359;56.8778;56.0927;53.6522;55.7452;55.2656;58.5685;51.6308;51.2625;51.16;51.23245;55.41255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;30.17;48.9169;48.2835;48.4147;49.488;49.5417;49.6217;49.6275;49.4906;49.5009;49.4394;49.1976;49.0778;48.7604;48.3995;48.522;47.4788;48.1408;48.0959;47.945;48.12315;47.69255;47.43945;47.4217;47.44145;45.24405;45.03975;45.6567;46.0212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;31.17;73.7442;72.5308;72.5172;72.5662;99.9972;99.9972;99.9969;99.9288;99.7525;80.0509;63.5025;99.8005;94.8029;92.2271;90.3239;92.484;94.5704;93.8733;97.0496;92.8255;98.83585;92.0505;92.4664;99.997;99.99695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
